 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.450000E+00 0.500000E+00 0.550000E+00 0.600000E+00 0.650000E+00 0.700000E+00 0.750000E+00 0.800000E+00 0.850000E+00 0.900000E+00 0.930000E+00 0.100000E+01 
0.100000E+01 0.105737E+01 0.110668E+01 0.125743E+01 0.141421E+01 0.159054E+01 0.177828E+01 0.196799E+01 0.223607E+01 0.251487E+01 0.282843E+01 0.376060E+01 0.366284E+01 0.422948E+01 0.490746E+01 0.562342E+01 0.651356E+01 0.989846E+01 0.872684E+01 0.100000E+02 0.115829E+02 0.133748E+02 0.155188E+02 0.177828E+02 
 -5 -4 -3 -2 -1 1 2 3 4 5 21
-.304300E-15  0.131900E-15  0.255150E-01  0.555500E-01  0.611000E-01  0.611000E-01  0.555500E-01  0.255150E-01  0.131900E-15  -.304300E-15  0.686800E-02  
-.219853E-15  -.278698E-16  -.919638E-02  0.211386E-01  0.268711E-01  0.268711E-01  0.211386E-01  -.919638E-02  -.278698E-16  -.219853E-15  -.568639E-01  
-.150852E-15  -.158415E-15  -.375584E-01  -.697834E-02  -.109673E-02  -.109673E-02  -.697834E-02  -.375584E-01  -.158415E-15  -.150852E-15  -.108938E+00  
-.191900E-15  0.437061E-01  -.764413E-01  -.452451E-01  -.389730E-01  -.389730E-01  -.452451E-01  -.764413E-01  0.437061E-01  -.191900E-15  -.164824E+00  
-.478149E-16  0.238672E+00  -.839860E-01  -.522493E-01  -.456551E-01  -.456551E-01  -.522493E-01  -.839860E-01  0.238672E+00  -.478149E-16  -.155117E+00  
0.924840E-16  0.424361E+00  -.901044E-01  -.578326E-01  -.509178E-01  -.509178E-01  -.578326E-01  -.901044E-01  0.424361E+00  0.924840E-16  -.142466E+00  
0.158050E-15  0.434925E+00  -.704274E-01  -.377449E-01  -.305524E-01  -.305524E-01  -.377449E-01  -.704274E-01  0.434925E+00  0.158050E-15  -.778468E-01  
0.217618E-15  0.444522E+00  -.525506E-01  -.194950E-01  -.120501E-01  -.120501E-01  -.194950E-01  -.525506E-01  0.444522E+00  0.217618E-15  -.191389E-01  
0.111261E-15  0.478311E+00  -.948725E-02  0.239981E-01  0.317276E-01  0.317276E-01  0.239981E-01  -.948725E-02  0.478311E+00  0.111261E-15  0.937030E-01  
-.107345E-16  0.512286E+00  0.328679E-01  0.667432E-01  0.747302E-01  0.747302E-01  0.667432E-01  0.328679E-01  0.512286E+00  -.107345E-16  0.202700E+00  
-.403250E-17  0.558750E+00  0.866775E-01  0.120900E+00  0.129125E+00  0.129125E+00  0.120900E+00  0.866775E-01  0.558750E+00  -.403250E-17  0.330350E+00  
0.454299E-15  0.683419E+00  0.227842E+00  0.262905E+00  0.271654E+00  0.271654E+00  0.262905E+00  0.227842E+00  0.683419E+00  0.454299E-15  0.653708E+00  
0.386588E-15  0.671271E+00  0.214240E+00  0.249224E+00  0.257928E+00  0.257928E+00  0.249224E+00  0.214240E+00  0.671271E+00  0.386588E-15  0.623125E+00  
0.948928E+00  0.738370E+00  0.288919E+00  0.324276E+00  0.333231E+00  0.333231E+00  0.324276E+00  0.288919E+00  0.738370E+00  0.948928E+00  0.788602E+00  
0.255118E+01  0.808223E+00  0.366369E+00  0.402075E+00  0.411292E+00  0.411292E+00  0.402075E+00  0.366369E+00  0.808223E+00  0.255118E+01  0.958636E+00  
0.278650E+01  0.873500E+00  0.438300E+00  0.474175E+00  0.483800E+00  0.483800E+00  0.474175E+00  0.438300E+00  0.873500E+00  0.278650E+01  0.111250E+01  
0.282990E+01  0.944660E+00  0.516413E+00  0.552476E+00  0.562476E+00  0.562476E+00  0.552476E+00  0.516413E+00  0.944660E+00  0.282990E+01  0.127783E+01  
0.296755E+01  0.115388E+01  0.742489E+00  0.779943E+00  0.789943E+00  0.789943E+00  0.779943E+00  0.742489E+00  0.115388E+01  0.296755E+01  0.173698E+01  
0.292492E+01  0.109065E+01  0.674460E+00  0.711350E+00  0.721350E+00  0.721350E+00  0.711350E+00  0.674460E+00  0.109065E+01  0.292492E+01  0.160092E+01  
0.297100E+01  0.115900E+01  0.748000E+00  0.785500E+00  0.795500E+00  0.795500E+00  0.785500E+00  0.748000E+00  0.115900E+01  0.297100E+01  0.174800E+01  
0.302175E+01  0.123200E+01  0.826500E+00  0.864000E+00  0.874500E+00  0.874500E+00  0.864000E+00  0.826500E+00  0.123200E+01  0.302175E+01  0.189900E+01  
0.307143E+01  0.130346E+01  0.903340E+00  0.940840E+00  0.951830E+00  0.951830E+00  0.940840E+00  0.903340E+00  0.130346E+01  0.307143E+01  0.204681E+01  
0.312310E+01  0.137584E+01  0.980396E+00  0.101840E+01  0.102940E+01  0.102940E+01  0.101840E+01  0.980396E+00  0.137584E+01  0.312310E+01  0.219017E+01  
0.317044E+01  0.144211E+01  0.105093E+01  0.108941E+01  0.110041E+01  0.110041E+01  0.108941E+01  0.105093E+01  0.144211E+01  0.317044E+01  0.232129E+01  
-.117450E-15  0.656500E-16  0.646500E-01  0.104400E+00  0.114850E+00  0.114850E+00  0.104400E+00  0.646500E-01  0.656500E-16  -.117450E-15  0.240400E-01  
-.918758E-16  0.107709E-17  0.644000E-01  0.104300E+00  0.115025E+00  0.115025E+00  0.104300E+00  0.644000E-01  0.107709E-17  -.918758E-16  0.274449E-01  
-.709796E-16  -.516843E-16  0.641957E-01  0.104218E+00  0.115168E+00  0.115168E+00  0.104218E+00  0.641957E-01  -.516843E-16  -.709796E-16  0.302270E-01  
