1.0	0.008859471841688955
1.4375	0.0012467072040706388
1.875	0.00012087657377753669
2.3125	1.4721502245690627e-05
2.75	2.1187315781849735e-06
3.1875	2.6646436003911615e-07
3.625	2.1275386801968923e-08
4.0625	5.710448836309198e-10
